pos_x,pos_y,disp_x,disp_y,disp_xy_indi
0.0,684.0,0.12705278396606445,-2.57635498046875,2.5794858780965755
0.0,690.0,4.811437129974365,-1.90252685546875,5.173928458287355
0.0,696.0,6.665358066558838,-2.57122802734375,7.144103283410662
0.0,702.0,5.773653984069824,-2.4765625,6.282391435128155
0.0,708.0,4.894027233123779,-2.13836669921875,5.340797196944
0.0,714.0,0.9219980239868164,-1.25946044921875,1.5608718651388043
0.0,720.0,-1.7120699882507324,-2.91705322265625,3.3823635446944604
0.0,726.0,-1.6714568138122559,-3.52923583984375,3.9050318172425995
0.0,732.0,-1.6251540184020996,-4.1239013671875,4.432571270698242
0.0,738.0,-1.3859353065490723,-4.421142578125,4.633283756694494
0.0,744.0,-1.1426887512207031,-4.4312744140625,4.57623540859638
0.0,750.0,-0.35610342025756836,-4.3294677734375,4.344088034001268
0.0,756.0,-0.23987531661987305,-3.5966796875,3.6046698797530103
0.0,762.0,-0.2826352119445801,-2.32110595703125,2.338250526953199
0.0,768.0,2.3021998405456543,-2.017822265625,3.061328274043874
0.0,774.0,1.0862383842468262,-1.29998779296875,1.6940726340033114
0.0,780.0,1.7733075618743896,-1.528076171875,2.3408623402611797
0.0,786.0,1.1052627563476562,-0.33367919921875,1.154533485248689
0.0,792.0,1.3163986206054688,-1.14239501953125,1.742977828023577
0.0,798.0,0.8305234909057617,-1.47637939453125,1.6939496407930057
0.0,804.0,1.2888460159301758,-0.956298828125,1.6048774101009506
0.0,810.0,1.4963717460632324,-0.69183349609375,1.6485636137964552
0.0,816.0,1.595778226852417,2.0015869140625,2.559855137276812
0.0,822.0,1.16963529586792,1.874267578125,2.209281711269658
0.0,828.0,1.6718285083770752,1.11285400390625,2.0083462339528233
0.0,834.0,1.0791187286376953,1.96337890625,2.2403914747213447
0.0,840.0,0.2484416961669922,1.13720703125,1.1640288262404719
0.0,846.0,-0.36918020248413086,-0.01641845703125,0.369545109069936
0.0,852.0,-0.6084260940551758,0.360595703125,0.707256370094643
0.0,858.0,-1.4441256523132324,-1.074462890625,1.7999915008130871
0.0,864.0,-0.27672386169433594,-1.5152587890625,1.540319867255558
0.0,870.0,0.37755346298217773,0.07830810546875,0.38558887016087423
0.0,876.0,1.5948469638824463,-0.9639892578125,1.8635482626921556
0.0,882.0,2.32938551902771,-2.0361328125,3.0938444896916124
